work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type,expenditure_ratio,days_since_sanction,days_since_recommendation,sanction_gap_days,is_overdue,vendor_work_count,beneficiary_work_count,house_Lok Sabha,house_Rajya Sabha,work_category_Education,work_category_Health,work_category_Other,work_category_Road,work_category_Sanitation,work_category_Water
W-686892,Dinesh Chandra Yadav,Lok Sabha,Bihar,MADHEPURA,V-332067,Water,2025-07-21,2025-08-05,26921354.12,17534444.46,92,"B-135061,B-479936,B-127225,B-955868",,False,,0.6513210435790665,393,408,15,True,1,4,True,False,False,False,False,False,False,True
W-382562,Dinesh Chandra Yadav,Lok Sabha,Bihar,MADHEPURA,V-517830,Road,2024-03-08,2024-03-16,8059276.3,5767667.14,50,"B-849470,B-272069,B-823245",,False,,0.7156557146452467,900,908,8,True,1,3,True,False,False,False,False,True,False,False
W-874401,Dinesh Chandra Yadav,Lok Sabha,Bihar,MADHEPURA,V-427329,Water,2022-07-29,2022-08-10,5587128.96,4235485.06,75,"B-60814,B-996026,B-649169,B-81817",,False,,0.7580789865999441,1484,1496,12,True,1,5,True,False,False,False,False,False,False,True
W-799173,DINESHBHAI MAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),V-424862,Education,2024-04-07,2024-04-26,31490743.1,29667547.14,47,"B-737829,B-238863,B-450153,B-722449",,False,,0.9421037492125741,859,878,19,True,1,4,True,False,True,False,False,False,False,False
W-670907,DINESHBHAI MAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),V-449828,Other,2024-07-10,2024-08-01,29714948.26,21175569.99,47,"B-623744,B-53901",,False,,0.7126234851468658,762,784,22,True,1,2,True,False,False,False,True,False,False,False
W-716875,DINESHBHAI MAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),V-721642,Sanitation,2025-03-25,2025-04-27,44209069.17,43526154.87,82,"B-867590,B-524973,B-580755",,False,,0.9845526197945053,493,526,33,True,1,3,True,False,False,False,False,False,True,False
W-939162,DINESHBHAI MAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),V-492765,Education,2023-12-23,2024-01-12,10395937.54,6969415.19,69,"B-53320,B-364300,B-421936,B-413558,B-660759",,False,,0.6703979475813588,964,984,20,True,1,5,True,False,True,False,False,False,False,False
W-583949,DINESHBHAI MAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),V-567657,Road,2024-10-25,2024-11-01,26395037.4,24164661.55,65,"B-39226,B-200362,B-611841,B-824707",,False,,0.9155001822425909,670,677,7,True,1,5,True,False,False,False,False,True,False,False
W-890425,DINESHBHAI MAKWANA,Lok Sabha,Gujarat,AHMEDABAD WEST(SC),V-718253,Health,2022-10-22,2022-10-31,17427054.81,11501320.87,41,"B-968846,B-988303,B-206489,B-219870,B-275169",,False,,0.6599692831286849,1402,1411,9,True,1,5,True,False,False,True,False,False,False,False
W-517534,DR BYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,V-475749,Water,2022-11-14,2022-12-01,26978255.18,21248814.37,44,"B-87059,B-497948,B-572762,B-647890",,False,,0.7876274513761939,1371,1388,17,True,1,4,True,False,False,False,False,False,False,True
W-326799,DR BYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,V-710719,Other,2022-07-15,2022-08-02,5426449.74,3908034.97,38,"B-336621,B-701813,B-320447,B-683774,B-77714",,False,,0.7201826529770826,1492,1510,18,True,1,5,True,False,False,False,True,False,False,False
W-308429,DR BYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,V-321409,Other,2025-10-17,2025-11-02,40186290.62,35131609.76,89,"B-909511,B-987766,B-564310",,False,,0.8742187750594633,304,320,16,False,1,3,True,False,False,False,True,False,False,False
W-651941,DR BYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,V-931446,Water,2022-11-07,2022-11-15,26971736.26,19411637.56,60,"B-440148,B-228033,B-726381",,False,,0.7197029280160994,1387,1395,8,True,1,3,True,False,False,False,False,False,False,True
W-454375,DR BYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,V-371104,Road,2022-08-02,2022-08-28,23243298.87,19524862.17,59,"B-933432,B-112495,B-588675,B-368647,B-507257",,False,,0.8400211294964087,1466,1492,26,True,1,5,True,False,False,False,False,True,False,False
W-684897,DR BYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,V-737933,Education,2025-04-09,2025-05-08,27116478.99,20276728.5,72,B-DUP-005,,True,duplicate_beneficiary,0.747764062859254,482,511,29,True,1,6,True,False,True,False,False,False,False,False
W-595216,DR C N MANJUNATH,Lok Sabha,Karnataka,BANGALORE RURAL,V-271205,Road,2025-08-02,2025-08-08,10054762.56,6849337.09,71,"B-701298,B-395556,B-793597",,False,,0.6812032655299222,390,396,6,True,1,3,True,False,False,False,False,True,False,False
W-394372,DR C N MANJUNATH,Lok Sabha,Karnataka,BANGALORE RURAL,V-500016,Education,2024-11-13,2024-12-16,37437350.01,36522624.26,56,"B-333028,B-281284,B-177873",,False,,0.9755664930943119,625,658,33,True,1,3,True,False,True,False,False,False,False,False
W-971955,DR C N MANJUNATH,Lok Sabha,Karnataka,BANGALORE RURAL,V-861037,Sanitation,2025-09-20,2025-09-21,21450320.08,18191805.88,73,"B-943653,B-125291",,False,,0.8480901829041612,346,347,1,False,1,2,True,False,False,False,False,False,True,False
W-510462,DR C N MANJUNATH,Lok Sabha,Karnataka,BANGALORE RURAL,V-487631,Sanitation,2025-08-20,2025-09-07,67474215.7,60601539.57,95,"B-277410,B-593733,B-872368",,False,,0.8981436677892352,360,378,18,False,1,3,True,False,False,False,False,False,True,False
W-271218,DR C N MANJUNATH,Lok Sabha,Karnataka,BANGALORE RURAL,V-281156,Water,2025-12-20,2025-12-30,9848351.65,6555425.25,64,"B-907120,B-976622",,False,,0.6656367971994582,246,256,10,False,1,2,True,False,False,False,False,False,False,True
W-979154,Dr Chandra Sekhar Pemmasani,Lok Sabha,Andhra Pradesh,GUNTUR,V-676336,Education,2022-02-22,2022-03-17,50570790.39,44053770.43,55,"B-706090,B-678557,B-435672,B-298539,B-481442",,False,,0.8711307474187967,1630,1653,23,True,1,5,True,False,True,False,False,False,False,False
W-575563,Dr Chandra Sekhar Pemmasani,Lok Sabha,Andhra Pradesh,GUNTUR,V-530957,Education,2026-08-03,2026-09-02,82606648.46,77345207.62,79,"B-161678,B-76561",,False,,0.936307295622244,0,30,30,False,1,2,True,False,True,False,False,False,False,False
W-249036,Dr Chandra Sekhar Pemmasani,Lok Sabha,Andhra Pradesh,GUNTUR,V-589630,Sanitation,2025-11-15,2025-12-18,25797803.69,23190655.79,95,"B-893704,B-897435,B-48680,B-612467,B-421708",,False,,0.8989391526763726,258,291,33,False,1,5,True,False,False,False,False,False,True,False
W-840604,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-819286,Water,2023-09-20,2023-10-21,38407046.51,32233633.6,75,"B-94093,B-544112,B-168270,B-838053",,False,,0.8392635344039633,1047,1078,31,True,1,4,True,False,False,False,False,False,False,True
W-582909,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-905007,Other,2026-03-10,2026-03-15,28326510.21,27525937.65,48,"B-767142,B-791118,B-197374",,False,,0.9717376918630316,171,176,5,False,1,3,True,False,False,False,True,False,False,False
W-999272,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-755350,Education,2026-02-17,2026-03-14,10078217.17,9197505.47,83,"B-621027,B-669044,B-25191",,False,,0.9126123514562051,172,197,25,False,1,3,True,False,True,False,False,False,False,False
W-101919,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-610626,Health,2026-07-01,2026-07-08,15022822.01,14027541.54,36,"B-349309,B-797681,B-600060,B-113427,B-209242",,False,,0.9337487677523245,56,63,7,False,1,5,True,False,False,True,False,False,False,False
W-361646,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-317031,Sanitation,2025-04-22,2025-05-09,13968523.18,9495036.64,41,"B-722949,B-843417,B-770207,B-479784",,False,,0.6797452041025285,481,498,17,True,1,4,True,False,False,False,False,False,True,False
W-373784,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-250897,Water,2026-02-20,2026-02-28,20367835.52,19129680.25,81,"B-161979,B-335127,B-246547",,False,,0.9392102676406531,186,194,8,False,1,3,True,False,False,False,False,False,False,True
W-777771,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-575847,Health,2024-03-28,2024-04-04,4098387.55,2778720.23,80,"B-742396,B-886846,B-171394,B-498737",,False,,0.6780032869268305,881,888,7,True,1,4,True,False,False,True,False,False,False,False
W-329565,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,V-23680,Sanitation,2022-05-04,2022-05-19,15995657.85,14363029.16,73,"B-677447,B-675900,B-737587",,False,,0.8979330074880291,1567,1582,15,True,1,3,True,False,False,False,False,False,True,False
W-909056,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI(SC),V-151607,Education,2021-10-31,2021-11-29,21269624.76,16190557.14,66,"B-157783,B-570817",,False,,0.7612055841459048,1738,1767,29,True,1,2,True,False,True,False,False,False,False,False
W-747835,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI(SC),V-877200,Health,2025-05-10,2025-05-20,27900230.87,26788624.0,73,"B-93307,B-229947,B-219552",,False,,0.9601577895473522,470,480,10,True,1,3,True,False,False,True,False,False,False,False
W-171523,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI(SC),V-990203,Other,2023-02-16,2023-03-02,2949696.63,2713364.74,76,"B-128345,B-718433,B-9544",,False,,0.9198792555151681,1280,1294,14,True,1,3,True,False,False,False,True,False,False,False
W-447880,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI(SC),V-953908,Sanitation,2023-04-11,2023-04-23,64649233.67,57051089.08,64,"B-278969,B-965219,B-176309,B-853017",,False,,0.8824712350221428,1228,1240,12,True,1,4,True,False,False,False,False,False,True,False
W-165294,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI(SC),V-93573,Road,2024-12-06,2025-01-03,29496214.07,28534781.8,81,"B-918167,B-687871,B-318662,B-893009",,False,,0.967404892447609,607,635,28,True,1,4,True,False,False,False,False,True,False,False
W-391825,DR KALGE SHIVAJI BANDAPPA,Lok Sabha,Maharashtra,LATUR(SC),V-703385,Health,2023-04-06,2023-05-07,103277780.57,79025203.37,74,"B-668007,B-888849,B-650114,B-140116",,True,sanction_delay,0.7651713944069316,1214,1245,31,True,1,4,True,False,False,True,False,False,False,False
W-355644,DR KALGE SHIVAJI BANDAPPA,Lok Sabha,Maharashtra,LATUR(SC),V-804746,Road,2023-08-09,2023-08-16,25122132.22,19021833.07,35,"B-595971,B-883343",,False,,0.7571743076352617,1113,1120,7,True,1,2,True,False,False,False,False,True,False,False
W-974741,DR KALGE SHIVAJI BANDAPPA,Lok Sabha,Maharashtra,LATUR(SC),V-612744,Sanitation,2022-11-13,2022-11-18,17865087.21,14927508.29,42,"B-372418,B-974155,B-32927,B-180291",,False,,0.8355687332801998,1384,1389,5,True,1,4,True,False,False,False,False,False,True,False
W-547262,Dr Mohammad Jawed,Lok Sabha,Bihar,KISHANGANJ,V-856412,Health,2024-10-20,2024-10-28,29819751.1,24969852.42,83,"B-489192,B-304087,B-848767,B-639947,B-953276",,False,,0.8373595184032238,674,682,8,True,1,6,True,False,False,True,False,False,False,False
W-149636,Dr Mohammad Jawed,Lok Sabha,Bihar,KISHANGANJ,V-18733,Road,2025-10-12,2025-11-11,19070613.72,12783535.27,69,"B-342065,B-631612,B-20746,B-669267",,False,,0.6703263700734221,295,325,30,False,1,4,True,False,False,False,False,True,False,False
W-538638,Dr Mohammad Jawed,Lok Sabha,Bihar,KISHANGANJ,V-98074,Education,2025-03-10,2025-03-20,11177846.9,8843672.78,58,"B-389558,B-636802",,False,,0.7911785569365778,531,541,10,True,1,2,True,False,True,False,False,False,False,False
W-546922,Dr Mohammad Jawed,Lok Sabha,Bihar,KISHANGANJ,V-967039,Water,2021-12-01,2021-12-06,36256672.96,33751824.95,76,"B-615901,B-952235,B-391567,B-90570",,False,,0.930913462115968,1731,1736,5,True,1,5,True,False,False,False,False,False,False,True
W-676226,Dr Mohammad Jawed,Lok Sabha,Bihar,KISHANGANJ,V-358824,Sanitation,2025-03-22,2025-04-05,29515750.42,24428822.52,73,"B-8937,B-924689,B-320672,B-470285",,False,,0.8276537839080969,515,529,14,True,1,4,True,False,False,False,False,False,True,False
W-445224,Dr Mohammad Jawed,Lok Sabha,Bihar,KISHANGANJ,V-695099,Road,2025-09-04,2025-09-23,22085247.86,18327318.6,79,"B-172810,B-513864,B-63115",,False,,0.8298443701505283,344,363,19,False,1,3,True,False,False,False,False,True,False,False
W-725600,DR RAJKUMAR SANGWAN,Lok Sabha,Uttar Pradesh,BAGHPAT,V-295235,Road,2025-01-01,2025-01-16,5981683.1,5241422.52,95,"B-876724,B-932396",,False,,0.8762454366731665,594,609,15,True,1,2,True,False,False,False,False,True,False,False
W-867814,DR RAJKUMAR SANGWAN,Lok Sabha,Uttar Pradesh,BAGHPAT,V-453872,Sanitation,2024-03-22,2024-04-18,5202905.38,3867752.7,56,"B-375615,B-805392,B-745178,B-256143",,False,,0.7433832479190694,867,894,27,True,1,4,True,False,False,False,False,False,True,False
W-620578,DR RAJKUMAR SANGWAN,Lok Sabha,Uttar Pradesh,BAGHPAT,V-18612,Other,2021-11-11,2021-12-03,129618810.89,112167874.73,39,"B-395617,B-622755,B-745081,B-903341",,False,,0.8653672561862213,1734,1756,22,True,1,4,True,False,False,False,True,False,False,False
W-499052,DR RAJKUMAR SANGWAN,Lok Sabha,Uttar Pradesh,BAGHPAT,V-854104,Road,2025-06-04,2025-07-07,5461600.62,4466243.43,57,"B-268717,B-90866,B-898466,B-760380",,False,,0.8177535745922043,422,455,33,True,1,4,True,False,False,False,False,True,False,False
W-291229,DR RANI SRI KUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),V-833609,Sanitation,2025-06-11,2025-06-11,3241289.45,2137022.47,63,"B-834229,B-7806,B-189185,B-72543,B-253942",,False,,0.6593124443113219,448,448,0,True,1,5,True,False,False,False,False,False,True,False
W-230267,DR RANI SRI KUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),V-140886,Sanitation,2022-12-13,2022-12-13,29874140.39,28776368.16,55,"B-321794,B-929510,B-961137,B-644100",,False,,0.9632534286955595,1359,1359,0,True,1,4,True,False,False,False,False,False,True,False
W-222822,DR RANI SRI KUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),V-959363,Water,2022-06-17,2022-07-07,26780684.55,19682140.06,84,"B-182284,B-649354",,False,,0.7349378998603677,1518,1538,20,True,1,2,True,False,False,False,False,False,False,True
W-428513,DR RANI SRI KUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),V-386805,Health,2025-03-02,2025-03-25,38373939.45,29636474.58,63,"B-784804,B-139616,B-831832,B-266028,B-626216",,False,,0.7723073263983063,526,549,23,True,1,5,True,False,False,True,False,False,False,False
W-401345,DR RANI SRI KUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),V-319531,Water,2022-04-25,2022-04-30,24321203.57,16770931.91,41,"B-781884,B-327711,B-601698,B-987775",,False,,0.6895601141502226,1586,1591,5,True,1,4,True,False,False,False,False,False,False,True
W-549235,DR RANI SRI KUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),V-811730,Other,2023-10-27,2023-11-18,29704360.8,19326750.36,60,"B-457082,B-430995",,False,,0.650636803468937,1019,1041,22,True,1,2,True,False,False,False,True,False,False,False
W-575103,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-312152,Other,2021-11-03,2021-11-24,10929154.61,8225839.86,37,"B-62651,B-366235,B-29315",,False,,0.7526510652958912,1743,1764,21,True,1,3,True,False,False,False,True,False,False,False
W-992561,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-136372,Other,2025-10-18,2025-10-22,43477302.32,31019474.08,61,"B-224266,B-71560",,False,,0.7134636333158768,315,319,4,False,1,2,True,False,False,False,True,False,False,False
W-778710,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-373555,Sanitation,2025-06-01,2025-06-29,26673869.94,23542577.52,49,"B-379741,B-671792,B-173588,B-101220",,False,,0.8826082444338408,430,458,28,True,1,4,True,False,False,False,False,False,True,False
W-263194,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-787240,Road,2026-08-19,2026-09-01,14192407.11,12355953.85,40,"B-300117,B-681174,B-473625,B-940363,B-53495",,False,,0.8706031157529274,1,14,13,False,1,5,True,False,False,False,False,True,False,False
W-672495,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-902678,Education,2022-10-28,2022-11-27,6548775.35,5438858.49,77,"B-64574,B-225468,B-195812,B-348894,B-494765",,False,,0.8305153558214515,1375,1405,30,True,1,6,True,False,True,False,False,False,False,False
W-563357,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-10330,Road,2025-06-01,2025-06-18,15581340.87,12567830.54,84,"B-753198,B-92541,B-160899,B-720417,B-921406",,False,,0.8065949294645012,441,458,17,True,1,5,True,False,False,False,False,True,False,False
W-510977,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-185505,Water,2021-11-24,2021-12-07,8739573.75,6822558.6,45,"B-188307,B-465460,B-128555",,False,,0.7806511845042785,1730,1743,13,True,1,3,True,False,False,False,False,False,False,True
W-433327,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,V-60276,Education,2022-03-25,2022-04-12,20122576.04,16697723.88,58,"B-358899,B-472625,B-87870,B-896747",,False,,0.8298005109687736,1604,1622,18,True,1,4,True,False,True,False,False,False,False,False
W-461593,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-361396,Education,2024-04-19,2024-05-04,7371572.51,6370538.97,55,"B-77092,B-879373,B-412680",,False,,0.8642035279932422,851,866,15,True,1,3,True,False,True,False,False,False,False,False
W-421868,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-458628,Education,2023-04-09,2023-05-06,10299484.05,6942919.49,40,"B-938215,B-709482,B-2309,B-666633,B-520576",,False,,0.6741036207537017,1215,1242,27,True,1,5,True,False,True,False,False,False,False,False
W-625062,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-730645,Water,2025-08-17,2025-09-14,23967212.98,20389848.79,46,"B-1674,B-404116,B-860890,B-988854,B-183399",,False,,0.8507392497832261,353,381,28,False,1,5,True,False,False,False,False,False,False,True
W-591948,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-429380,Water,2025-03-08,2025-03-15,17579718.21,12643702.83,88,"B-450494,B-827883,B-450785,B-523408",,False,,0.7192210181621562,536,543,7,True,1,4,True,False,False,False,False,False,False,True
W-219090,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-84441,Road,2022-03-31,2022-04-30,17153626.96,12821617.42,88,"B-533501,B-220936",,False,,0.7474581002547347,1586,1616,30,True,1,3,True,False,False,False,False,True,False,False
W-211689,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-104589,Education,2021-11-03,2021-11-14,18271781.98,17570910.09,93,"B-353186,B-893205,B-692084,B-80009,B-616054",,False,,0.9616418425544283,1753,1764,11,True,1,5,True,False,True,False,False,False,False,False
W-547110,Dr Sukanta Majumdar,Lok Sabha,West Bengal,BALURGHAT,V-730695,Sanitation,2024-01-31,2024-02-03,61656541.39,52149240.9,39,"B-396477,B-538581",,False,,0.8458022413248437,942,945,3,True,1,2,True,False,False,False,False,False,True,False
W-343264,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-965864,Sanitation,2025-02-05,2025-02-11,25134631.54,16970888.01,73,"B-60651,B-78804",,False,,0.6751993950256253,568,574,6,True,1,2,True,False,False,False,False,False,True,False
W-760463,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-689031,Other,2025-08-06,2025-08-07,23420082.85,16300404.28,76,"B-735769,B-677883,B-225581",,False,,0.6960011364776192,391,392,1,True,1,3,True,False,False,False,True,False,False,False
W-639272,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-268282,Other,2021-10-14,2021-11-05,18892482.19,12824635.17,71,"B-845195,B-983348,B-106905,B-DUP-013",,True,duplicate_beneficiary,0.6788221389346192,1762,1784,22,True,1,13,True,False,False,False,True,False,False,False
W-891925,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-854922,Road,2023-03-27,2023-04-16,12622433.28,9180225.96,35,"B-633616,B-401176,B-901291",,False,,0.7272944729718549,1235,1255,20,True,1,3,True,False,False,False,False,True,False,False
W-581560,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-80346,Water,2024-09-17,2024-09-19,6017829.33,4348743.78,43,"B-615309,B-132330,B-179018",,False,,0.7226432558199519,713,715,2,True,1,3,True,False,False,False,False,False,False,True
W-334890,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-972657,Road,2024-04-26,2024-05-30,13567312.52,13279244.16,88,"B-979627,B-463654,B-827550,B-325995,B-954136",,False,,0.9787674707444567,825,859,34,True,1,5,True,False,False,False,False,True,False,False
W-600581,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-223400,Health,2022-09-10,2022-09-24,23493928.67,22936694.41,86,"B-79044,B-111590,B-233649",,False,,0.9762817761206729,1439,1453,14,True,1,3,True,False,False,True,False,False,False,False
W-575976,DR. HEMANG JOSHI,Lok Sabha,Gujarat,VADODARA,V-671465,Road,2025-10-01,2025-10-09,23116299.62,15133357.62,75,"B-849618,B-200486",,False,,0.654661769780262,328,336,8,False,1,2,True,False,False,False,False,True,False,False
W-585933,DR. HEMANT VISHNU SAVARA,Lok Sabha,Maharashtra,PALGHAR(ST),V-DUP-010,Education,2021-09-06,2021-09-20,4735957.99,3935235.69,69,"B-602543,B-318719,B-15898,B-126169",,True,duplicate_vendor,0.8309270686752861,1808,1822,14,True,5,4,True,False,True,False,False,False,False,False
W-257496,DR. HEMANT VISHNU SAVARA,Lok Sabha,Maharashtra,PALGHAR(ST),V-247641,Water,2021-12-18,2022-01-15,8500971.75,5771764.25,62,"B-365398,B-884338,B-699983",,False,,0.6789534678785399,1691,1719,28,True,1,4,True,False,False,False,False,False,False,True
W-182076,DR. HEMANT VISHNU SAVARA,Lok Sabha,Maharashtra,PALGHAR(ST),V-835586,Sanitation,2026-03-06,2026-04-06,49941993.43,35649452.35,48,"B-726751,B-151439,B-312415",,False,,0.7138171687112811,149,180,31,False,1,3,True,False,False,False,False,False,True,False
W-130221,DR. HEMANT VISHNU SAVARA,Lok Sabha,Maharashtra,PALGHAR(ST),V-665486,Water,2025-02-09,2025-02-23,14195564.33,12958193.68,90,"B-479550,B-605253,B-775527",,False,,0.9128339936873788,556,570,14,True,1,3,True,False,False,False,False,False,False,True
